aborted,applicant,cancelled,cancelledAt,createdAt,createdBy,didPass,executed,gracePeriodEnds,guildkick,isMinion,lootRequested,memberAddress,minionExecuteActionTx,newMember,noShares,noVotes,paymentRequested,paymentTokenDecimals,paymentTokenSymbol,processed,processor,processedAt,proposer,proposalId,proposalIndex,sharesRequested,sponsored,sponsor,sponsoredAt,startingPeriod,trade,tributeOffered,tributeTokenDecimals,tributeTokenSymbol,tributeToken,votingPeriodStarts,votingPeriodEnds,whitelist,yesShares,yesVotes,molochAddress,molochVersion,minionAddress,actions,escrow,status,title,description,link,proposalType
"false","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","false","","1590499166","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1591831972","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1591832193","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","65","58","1770","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1590617624","1235","false","200000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1590622372","1591227172","false","1520","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Existing member top-up","Submitting additional tribute as top-up for member 0xa0DD8E6c5440a424cD19f5Ec30F8fa485E814247","https://etherscan.io/address/0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","Funding Proposal"
"false","0x6d9aba400a2a487a5fb76c6d56518835553cd284","false","","1590165058","0x6d9aba400a2a487a5fb76c6d56518835553cd284","true","false","1591659172","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1591659214","0x6d9aba400a2a487a5fb76c6d56518835553cd284","64","53","885","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590443613","1211","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1590449572","1591054372","false","2520","3","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Stefan","","","Member Proposal"
"false","0x294efa57cb8c5b0299980d8f1ee5f373bd44a66d","false","","1590039032","0x294efa57cb8c5b0299980d8f1ee5f373bd44a66d","true","false","1591680772","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1591680865","0x294efa57cb8c5b0299980d8f1ee5f373bd44a66d","63","56","450","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590444413","1214","false","45000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1590471172","1591075972","false","1920","3","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","andrew lee","","","Member Proposal"
"false","0x6d9aba400a2a487a5fb76c6d56518835553cd284","true","1590142841","1589991572","0x6d9aba400a2a487a5fb76c6d56518835553cd284","false","false","0","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0x6d9aba400a2a487a5fb76c6d56518835553cd284","62","","1000","false","0x0000000000000000000000000000000000000000","","0","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","Stefan George","","","Member Proposal"
"false","0x5a9e792143bf2708b4765c144451dca54f559a19","false","","1589904320","0x5a9e792143bf2708b4765c144451dca54f559a19","true","false","1591673572","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1591674270","0x5a9e792143bf2708b4765c144451dca54f559a19","61","55","400","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590444275","1213","false","8530000000000000000000","18","DAI","0x6b175474e89094c44da98b954eedeac495271d0f","1590463972","1591068772","false","1520","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Rahul Sethuram","Original member, retry proposal with DAI","http://example.com","Member Proposal"
"false","0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99","false","","1589826264","0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99","true","false","1591666372","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1591666540","0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99","60","54","200","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590444210","1212","false","20000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1590456772","1591061572","false","2920","4","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Garrett (1/2)","Resubmitting proposal https://pokemol.com/dao/0x4570b4faf71e23942b8b9f934b47ccedf7540162/proposal/1","https://tuku.dev","Member Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1589551526","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","true","false","1591032772","false","false","0","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1591039172","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","59","52","0","true","0xa0dd8e6c5440a424cd19f5ec30f8fa485e814247","1589816354","1124","false","0","","","0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d","1589823172","1590427972","true","1390","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","aDAI","Whitelist Aave Interest bearing DAI ","https://etherscan.io/token/0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d","Whitelist Token Proposal"
"false","0x5a9e792143bf2708b4765c144451dca54f559a19","true","1589889275","1589518693","0x5a9e792143bf2708b4765c144451dca54f559a19","false","false","0","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","false","0x0000000000000000000000000000000000000000","","0x5a9e792143bf2708b4765c144451dca54f559a19","58","","400","false","0x0000000000000000000000000000000000000000","","0","false","40000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","Rahul Sethuram - Connext Network","First proposal didn't get voted on :(","https://connext.network","Member Proposal"
"false","0x6e8126781eb7b15a6298a29dbaf91d0dc8816628","false","","1589321063","0x6e8126781eb7b15a6298a29dbaf91d0dc8816628","true","false","1590535972","false","false","0","0x6e8126781eb7b15a6298a29dbaf91d0dc8816628","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1590963340","0x6e8126781eb7b15a6298a29dbaf91d0dc8816628","57","49","0","true","0x3f86f18322a888d9b3adef38f127c941bccc014d","1589321512","1055","false","37657000000000000000000","18","DAI","0x6b175474e89094c44da98b954eedeac495271d0f","1589326372","1589931172","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Whoops! Could not parse JSON data","","","Funding Proposal"
"false","0x7a446c7fda67e5e8705ad90f2da52fc018280731","false","","1589320436","0x7a446c7fda67e5e8705ad90f2da52fc018280731","true","false","1590550372","false","false","0","0x7a446c7fda67e5e8705ad90f2da52fc018280731","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1590964453","0x7a446c7fda67e5e8705ad90f2da52fc018280731","56","51","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589322537","1057","false","9329000000000000000000","18","DAI","0x6b175474e89094c44da98b954eedeac495271d0f","1589340772","1589945572","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Whoops! Could not parse JSON data","","","Funding Proposal"
"false","0x7a446c7fda67e5e8705ad90f2da52fc018280731","false","","1589319990","0x7a446c7fda67e5e8705ad90f2da52fc018280731","true","false","1590543172","false","false","0","0x7a446c7fda67e5e8705ad90f2da52fc018280731","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1590964010","0x7a446c7fda67e5e8705ad90f2da52fc018280731","55","50","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589322432","1056","false","9427000000000000000000","18","DAI","0x6b175474e89094c44da98b954eedeac495271d0f","1589333572","1589938372","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Whoops! Could not parse JSON data","","","Funding Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1589258434","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1590471172","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","0","","","true","0x9bcb319bed50ff0ce2d6ffa95ab9293a175aed7d","1590616211","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","54","48","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589259374","1046","false","0","","","0xf364a2f16d3e29059f0dc46563de2caaab84311c","1589261572","1589866372","true","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV01","MCV Claims Token 01 MetaCoin/Reflexer Labs (thanks LexDAO)","https://etherscan.io/token/#writeContract","Whitelist Token Proposal"
"false","0xf9f8c592280533f618993154b7b5a8bcccef49af","false","","1589222478","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1590449572","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","256000000000000000000","18","WETH","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590508478","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","53","46","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589222725","1043","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1589239972","1589844772","false","4621","6","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Whoops! Could not parse JSON data","First money in, first DAO investment ever!","https://hideout.metacartel.xyz/t/rai-reflexerlabs-metacoin-investment/46","Funding Proposal"
"false","0xf9f8c592280533f618993154b7b5a8bcccef49af","true","1589222725","1589222301","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","false","0","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","256000000000000000000","18","WETH","false","0x0000000000000000000000000000000000000000","","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","52","","0","false","0x0000000000000000000000000000000000000000","","0","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","Whoops! Could not parse JSON data","","","Funding Proposal"
"false","0xa190c0e6eb8f68e4a21fb6c35341731142758826","false","","1589220843","0xa190c0e6eb8f68e4a21fb6c35341731142758826","true","false","1590456772","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0xe2a82cdccbfa6ebf9817b0c4aed45264bd41fbec","1590528360","0xa190c0e6eb8f68e4a21fb6c35341731142758826","51","47","2000","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589231373","1044","false","200000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1589247172","1589851972","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Julien Bouteloup","Let's MC Ventures🔥","https://twitter.com/bneiluj","Member Proposal"
"false","0xf9f8c592280533f618993154b7b5a8bcccef49af","false","","1589214683","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","false","1590442372","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","1200","2","265000000000000000000","18","WETH","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590508385","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","50","45","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589214806","1042","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1589232772","1589837572","false","990","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Failed","Investment: ReflexerLabs/MetaCoin/RAI","First money in, first DAO investment ever!","https://hideout.metacartel.xyz/t/rai-reflexerlabs-metacoin-investment/46","Funding Proposal"
"false","0xd695d54c28349b683f5f0d42030d28160c7ea417","false","","1588883238","0xd695d54c28349b683f5f0d42030d28160c7ea417","true","false","1590435172","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590508263","0xd695d54c28349b683f5f0d42030d28160c7ea417","49","44","500","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589212186","1041","false","50000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1589225572","1589830372","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","1kx","","","Member Proposal"
"false","0xc864c34b7313e55bc832b857d8de55ff0f0d0b28","false","","1588587804","0xc864c34b7313e55bc832b857d8de55ff0f0d0b28","true","false","1590427972","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1590437195","0xc864c34b7313e55bc832b857d8de55ff0f0d0b28","48","43","1000","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1589212156","1040","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1589218372","1589823172","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Onboarding funds -- Trent McConaghy","Going through step 3 of "MCV DAO On-boarding" (link below).","https://www.notion.so/Guide-MCV-DAO-On-boarding-0d699bcbf17c4ad9b280c48c35cfb231","Member Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","","1588040288","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1589283172","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1589312914","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","47","42","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1588040607","881","false","10","1","MAGIC","0x51876a15aff97a68ed7df051ce11fade0b91b384","1588073572","1588678372","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","$MAGIC trick","🎩","https://twitter.com/pet3rpan_","Funding Proposal"
"false","0x5c9aaa673ad0c0e53a984de1823739da14e8cb30","false","","1588039322","0x7a446c7fda67e5e8705ad90f2da52fc018280731","true","false","1589275972","false","false","0","0x512e07a093aaa20ba288392eadf03838c7a4e522","","false","0","0","200000000000000000000","18","WETH","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1589312242","0x7a446c7fda67e5e8705ad90f2da52fc018280731","46","41","0","true","0x512e07a093aaa20ba288392eadf03838c7a4e522","1588039398","880","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1588066372","1588671172","false","990","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","DAO Proposal (Part 3): 600 ETH <> stablecoins","As per discussion in discord","https://hideout.metacartel.xyz/","Funding Proposal"
"false","0x6e8126781eb7b15a6298a29dbaf91d0dc8816628","false","","1588038238","0x7a446c7fda67e5e8705ad90f2da52fc018280731","true","false","1589268772","false","false","0","0x512e07a093aaa20ba288392eadf03838c7a4e522","","false","0","0","200000000000000000000","18","WETH","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1589311744","0x7a446c7fda67e5e8705ad90f2da52fc018280731","45","40","0","true","0x512e07a093aaa20ba288392eadf03838c7a4e522","1588039179","879","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1588059172","1588663972","false","990","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","DAO Proposal (Part 2): 600 ETH <> stablecoins","As per discussion in discord","https://hideout.metacartel.xyz/","Funding Proposal"
"false","0x7a446c7fda67e5e8705ad90f2da52fc018280731","false","","1588038052","0x7a446c7fda67e5e8705ad90f2da52fc018280731","true","false","1589261572","false","false","0","0x512e07a093aaa20ba288392eadf03838c7a4e522","","false","0","0","200000000000000000000","18","WETH","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1589283413","0x7a446c7fda67e5e8705ad90f2da52fc018280731","44","39","0","true","0x512e07a093aaa20ba288392eadf03838c7a4e522","1588039069","878","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1588051972","1588656772","false","990","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","DAO Proposal (Part 1): 600 ETH <> stablecoins","As per discussion within discord","https://hideout.metacartel.xyz/","Funding Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","","1588036707","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1589254372","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1589254832","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","43","38","0","true","0x512e07a093aaa20ba288392eadf03838c7a4e522","1588038967","877","false","130937800000000020000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1588044772","1588649572","false","200","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Fixing DAO shares mistake","Mistakes:","https://pokemol.com/dao/0x4570b4faf71e23942b8b9f934b47ccedf7540162/proposal/28","Funding Proposal"
"false","0x0000000000000000000000000000000000000000","false","","1587750472","0x7a446c7fda67e5e8705ad90f2da52fc018280731","true","false","1589103172","false","false","0","0x0000000000000000000000000000000000000000","","false","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1589103817","0x7a446c7fda67e5e8705ad90f2da52fc018280731","42","37","0","true","0x512e07a093aaa20ba288392eadf03838c7a4e522","1587880565","856","false","0","","","0xdac17f958d2ee523a2206206994597c13d831ec7","1587893572","1588498372","true","1000","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Whitelist: USDT","Rainy day prep","https://etherscan.io/token/0xdac17f958d2ee523a2206206994597c13d831ec7","Whitelist Token Proposal"
"false","0x840580fea94a641eb392fc5e0881bb1dc8c094f5","false","","1587420897","0x840580fea94a641eb392fc5e0881bb1dc8c094f5","true","false","1589095972","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1589097439","0x840580fea94a641eb392fc5e0881bb1dc8c094f5","41","36","294","true","0x512e07a093aaa20ba288392eadf03838c7a4e522","1587880322","855","false","29400000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1587886372","1588491172","false","1000","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","roneil","","","Member Proposal"
"false","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","false","","1587047404","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","true","false","1588447972","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1588448377","0xee2874287aa8ef0a9401a6166ad081e391abbbb9","40","34","1000","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1587234449","765","false","100000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1587238372","1587843172","false","500","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","AdamSC1","","","Member Proposal"
"false","0x370ceca4fc1287ed99924bba76259f6c771a6022","false","","1586709063","0x370ceca4fc1287ed99924bba76259f6c771a6022","true","false","1588455172","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1588455532","0x370ceca4fc1287ed99924bba76259f6c771a6022","39","35","500","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1587235074","766","false","50000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1587245572","1587850372","false","500","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","MCV DAO Proposal of Ryan Zurrer","","","Member Proposal"
"false","0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32","false","","1586477966","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1587735172","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1587742593","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","38","33","1534","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1586478075","666","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1586525572","1587130372","false","1734","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","DAO Expense 1: Gabriel Shapiro's awarded shares","https://hideout.metacartel.xyz/t/dao-expense-thread/35?u=pet3rpan","https://hideout.metacartel.xyz/t/dao-expense-thread/35?u=pet3rpan","Member Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","1586577181","1586475618","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","false","0","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","16000000000000000000","18","WETH","false","0x0000000000000000000000000000000000000000","","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","37","","0","false","0x0000000000000000000000000000000000000000","","0","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","DAO Expense 2+3: CoinList & Software Hosting","","","Funding Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","","1586475607","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","false","1587727972","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","17000000000000000000","18","WETH","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1587734899","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","36","32","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1586475723","665","true","1000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1586518372","1587123172","false","2734","2","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","DAO Expense 2+3: CoinList & Software Hosting","https://hideout.metacartel.xyz/t/dao-expense-thread/35/2?u=pet3rpan","https://hideout.metacartel.xyz/t/dao-expense-thread/35/2?u=pet3rpan","Trade Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","true","1586475723","1586475161","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","false","0","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","16000000000000000000","18","WETH","false","0x0000000000000000000000000000000000000000","","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","35","","0","false","0x0000000000000000000000000000000000000000","","0","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","0","0","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Cancelled","DAO Expense 2+3: CoinList & Software Hosting","https://hideout.metacartel.xyz/t/dao-expense-thread/35/2?u=pet3rpan","https://hideout.metacartel.xyz/t/dao-expense-thread/35/2?u=pet3rpan","Funding Proposal"
"false","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","","1586474869","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","false","false","1587720772","false","false","0","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","","false","0","0","15000000000000000000","18","WETH","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1587732714","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","34","31","0","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1586475247","664","false","0","","","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1586511172","1587115972","false","0","0","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Failed","DAO Expense 2+3: CoinList & Software Hosting","https://hideout.metacartel.xyz/t/dao-expense-thread/35/2?u=pet3rpan","https://hideout.metacartel.xyz/t/dao-expense-thread/35/2?u=pet3rpan","Funding Proposal"
"false","0x63cead176085285a17322f81a5c64037d0feae22","false","","1586249953","0x63cead176085285a17322f81a5c64037d0feae22","true","false","1587699172","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1587704743","0x63cead176085285a17322f81a5c64037d0feae22","33","28","500","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1586468378","661","false","50000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1586489572","1587094372","false","1734","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","EthWarrior","","","Member Proposal"
"false","0x0aba55c93cf7292f71067b0ba0d8b464592895ca","false","","1585853544","0x0aba55c93cf7292f71067b0ba0d8b464592895ca","true","false","1587691972","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1587695459","0x0aba55c93cf7292f71067b0ba0d8b464592895ca","32","27","300","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1586468378","660","false","30000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1586482372","1587087172","false","1734","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","AvsA","","","Member Proposal"
"false","0x3f86f18322a888d9b3adef38f127c941bccc014d","false","","1585620261","0x3f86f18322a888d9b3adef38f127c941bccc014d","true","false","1587713572","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1587723655","0x3f86f18322a888d9b3adef38f127c941bccc014d","31","30","50","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1586468524","663","false","5000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1586503972","1587108772","false","1734","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Jihoz 2nd tranche, to get me to 200 Shares/20 WETH","","","Member Proposal"
"false","0x1dbef87da31986391e9d16ab9f1793ab0c9a6276","false","","1585566701","0x1dbef87da31986391e9d16ab9f1793ab0c9a6276","true","false","1587684772","false","false","0","0x0000000000000000000000000000000000000000","","true","0","0","0","","","true","0x51702659c5defe636b5b084a5ed16fd1066e6420","1587688188","0x1dbef87da31986391e9d16ab9f1793ab0c9a6276","30","26","3860","true","0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88","1586468338","659","false","386000000000000000000","18","WETH","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","1586475172","1587079972","false","1734","1","0x4570b4faf71e23942b8b9f934b47ccedf7540162","2","","","","Passed","Fiskantes from Zee Prime Capital - https://zeeprime.capital/","","","Member Proposal"
